"NU_ANO_CENSO","CO_REDE","NO_REDE","CO_ORGAO_REGIONAL","NO_ORGAO_REGIONAL","CO_DISTRITO","NO_DISTRITO","TP_LOCAL","LOCALIZACAO","CO_ENTIDADE","NO_ENTIDADE","CO_CLASSIFICAÇÃO","NO_CLASSIFICAÇÃO","DS_ENDERECO","NU_ENDERECO","DS_COMPLEMENTO","NO_BAIRRO","GEO_REF_LATITUDE","GEO_REF_LONGITUDE","NU_DDD","NU_TELEFONE","TX_EMAIL",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","31","FERCAL","2","Rural","53005767","EC RIBEIRAO","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-205 OESTE KM 18 FAZENDA RIBEIRAO","NULL","NULL","SETOR HABITACIONAL FERCAL SOBRADINHO","-15.506021","-47.966528","61","996822464","escolaclasseribeirao2014@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","31","FERCAL","1","Urbana","53005775","EC RUA DO MATO","1","Prédio SEEDF - Gestão SEEDF","SETOR RUA DO MATO","CHACARA 04","ROD DF 150 KM 11","SETOR HABITACIONAL FERCAL SOBRADINHO","-15.6111676","-47.8772282","61","39017976","ruadomato@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","18","SAO SEBASTIAO","14","SAO SEBASTIAO","2","Rural","53012178","EC SAO BARTOLOMEU","1","Prédio SEEDF - Gestão SEEDF","NUCLEO RURAL SAO BARTOLOMEU KM 02","NULL","NULL","CAPAO COMPRIDO","-15.9104038","-47.7390364","61","35062059","ec.saobartolomeu@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","5","SOBRADINHO","2","Rural","53005791","EC SITIO DAS ARAUCARIAS","1","Prédio SEEDF - Gestão SEEDF","CAIXA POSTAL COMUNITARIA RODOVIA DF-440, KM 10 - NUCLEO RURAL DE SOBRADINHO","VC 257","ROTA DO CAVALO","SOBRADINHO","-15.6980284","-47.7429992","61","992417194","ecsaraucarias.sobradinho@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","7","PARANOA","2","Rural","53006917","EC SOBRADINHO DOS MELOS","1","Prédio SEEDF - Gestão SEEDF","NUCLEO RURAL SOBRADINHO DOS MELOS","NULL","DF 250 KM 05","PARANOA","-15.796978","-47.6940138","61","33226427","secretarioecsm@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","5","SOBRADINHO","31","FERCAL","2","Rural","53005805","EC SONHEM DE CIMA","1","Prédio SEEDF - Gestão SEEDF","RODOVIA DF-205","NULL","PA CONTAGEM","SETOR HABITACIONAL FERCAL SOBRADINHO","-15.5074971","-47.845489","61","992171382","sonhemdecima@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","6","PLANALTINA","35","ARAPOANGA","1","Urbana","53013280","EC VALE DO SOL","1","Prédio SEEDF - Gestão SEEDF","AREA ESPECIAL LOTE 01 A 06","01 A 06","COND VALE DO SOL","VALE DO SOL PLANALTINA","-15.6543435","-47.6512757","61","39014431","ecvaledosol2015@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53012160","EDUCANDARIO ESPIRITA SEMENTINHA DE LUZ","3","Prédio OSC - Gestão OSC","QUADRA QS 109","CONJ 06","LOTE 01","SAMAMBAIA SUL SAMAMBAIA","-15.8834211","-48.1010137","61","33597888","seluz@seluz.org.br",""
"2023","3","REDE PARTICULAR CONVENIADA","5","SOBRADINHO","5","SOBRADINHO","1","Urbana","53005813","EDUCANDARIO EURIPEDES BARSANULFO","3","Prédio OSC - Gestão OSC","QUADRA 4 AREA ESPECIAL","3","NULL","SOBRADINHO","-15.6550047","-47.7961498","61","33874626","secr.ivr@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","9","CEILANDIA","1","Urbana","53018982","EDUKIDS EDUC INF","3","Prédio OSC - Gestão OSC","QUADRA QNN 19 CJ L LT 39","39","NULL","CEILANDIA NORTE CEILANDIA","-15.81648486","-48.1210418","61","33733808","coordenacao.edukids@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","9","CEILANDIA","1","Urbana","53011171","EIN - ESC ISAAC NEWTON - SEDE I E II","3","Prédio OSC - Gestão OSC","QUADRA QNO 3 CONJUNTO A","39/43","SETOR O","CEILANDIA NORTE CEILANDIA","-15.7936471","-48.1262513","61","983412552","escolaisaac@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","4","BRAZLANDIA","1","Urbana","53042000","ESC AGUA VIVA","3","Prédio OSC - Gestão OSC","QUADRA QUADRA 20","2","TRADICIONAL","SETOR TRADICIONAL BRAZLANDIA","-15.6804073","-48.2013941","61","33916741","escolacasteloaguaviva@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","13","SANTA MARIA","1","Urbana","53015673","ESC ANA CLARA","3","Prédio OSC - Gestão OSC","QUADRA QR 208 CONJUNTO A","11.12.13","34 E 35","SANTA MARIA","-16.02377587","-48.02658713","61","33934173","smescolaanaclara@hotmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","8","CEILANDIA","9","CEILANDIA","1","Urbana","53012682","ESC C COMUNITARIO DA CRIANCA","3","Prédio OSC - Gestão OSC","QUADRA EQNP 9/13 MODULO B E D AREA ESPECIAL","NULL","SETOR P NORTE","CEILANDIA NORTE CEILANDIA","-15.81247277","-48.12804898","61","35859093","diretoriageral.ccc@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","9","CEILANDIA","1","Urbana","53016890","ESC COLINHO DA VOVO","3","Prédio OSC - Gestão OSC","QUADRA QNN 37 CJ A CASA 20","20","NULL","CEILANDIA NORTE CEILANDIA","-15.81419927","-48.12559414","61","33749227","contato.colinhodavovo@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","19","RECANTO DAS EMAS","15","RECANTO DAS EMAS","1","Urbana","53015827","ESC DE EDUC INF CORACAO DE CRISTO","3","Prédio OSC - Gestão OSC","QUADRA 301 AV RECANTO DAS EMAS LT 26","LOTE 26","LOTE 26","RECANTO DAS EMAS","-15.90853998","-48.08571326","61","35754119","crechemovimento@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","9","CEILANDIA","1","Urbana","53019865","ESC DE EDUC INF CORUJINHA DO SABER","3","Prédio OSC - Gestão OSC","QUADRA QNN 36 CONJUNTO C","LT 3-32-33","NULL","CEILANDIA SUL CEILANDIA","-15.833364","-48.115088","61","985866996","corujinhadosaberdf@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","19","RECANTO DAS EMAS","15","RECANTO DAS EMAS","1","Urbana","53019636","ESC DE EDUC INF FUTURO EM ACAO","3","Prédio OSC - Gestão OSC","AV RECANTO DAS EMAS QUADRA 109","LT 01","NULL","RECANTO DAS EMAS","-15.910184","-48.092034","61","992400773","escolafuturoemacao@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","15","RECANTO DAS EMAS","1","Urbana","53019857","ESC EMANUEL","3","Prédio OSC - Gestão OSC","AV PONTE ALTA","26","NULL","RECANTO DAS EMAS","-15.912494","-48.054624","61","984265154","escola.emanueldf@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","20","AGUAS CLARAS","1","Urbana","53081021","ESC ESTRELA GUIA","3","Prédio OSC - Gestão OSC","QS 7 AVENIDA AGUAS CLARAS LOTE 24","24","AVENIDA AGUAS CLARAS","AREAL AGUAS CLARAS","-15.8634067","-48.0250308","61","33563719","e.estrelaguia@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","3","TAGUATINGA","3","TAGUATINGA","1","Urbana","53017501","ESC FLOR DE LIS","3","Prédio OSC - Gestão OSC","QNB 15 AE 4 ALA AB","4","NULL","TAGUATINGA NORTE","-15.82018298","-48.06467503","61","30332523","escolaflordelis@terra.com.br",""
"2023","3","REDE PARTICULAR CONVENIADA","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002156","ESC INF CICERO PEREIRA","3","Prédio OSC - Gestão OSC","QUADRA SGAN 915","0","CONJUNTO E","ASA NORTE","-15.74417192","-47.90297359","61","981295277","escolainfantilcp@yahoo.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","2","GAMA","1","Urbana","53019946","ESC INF TIA VILMA CAMINHO FELIZ","3","Prédio OSC - Gestão OSC","RUA JORNALISTA JEOVA Q 2 LT 1","NULL","NULL","ENGENHO DAS LAGES GAMA","-16.741788","-49.257781","61","992122040","escolatiavilmafeliz@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","21","RIACHO FUNDO II","1","Urbana","53012283","ESC ISAAC NEWTON META","3","Prédio OSC - Gestão OSC","QUADRA QN 7A CONJUNTO 3","1","NULL","RIACHO FUNDO II","-15.904858","-48.048280","61","33333974","aguiarcatia@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","9","CEILANDIA","1","Urbana","53019229","ESC LETRINHAS MAGICAS","3","Prédio OSC - Gestão OSC","SHSN CH 125 CJ J LT 15 A","NULL","NULL","CEILANDIA SUL CEILANDIA","-15.82669769","-48.13237984","61","35855573","eletrinhasmagicas@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","23","VARJAO","1","Urbana","53018290","ESC MAANAIM","3","Prédio OSC - Gestão OSC","QD 6 CJ H LT 1","NULL","NULL","VARJAO","-15.711413","-47.877780","61","34684696","escolamaanaimdf@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","6","PLANALTINA","6","PLANALTINA","1","Urbana","53015614","ESC MAGIA DOS SONHOS","3","Prédio OSC - Gestão OSC","QUADRA 21 CONJUNTO F","17","NULL","ARAPOANGA PLANALTINA","-15.63735667","-47.63421","61","34891620","acisp2002@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","3","TAGUATINGA","1","Urbana","53019016","ESC MAGISTRAL - UNIDADE II","3","Prédio OSC - Gestão OSC","AREA QNG AREA ESPECIAL 06","NULL","NULL","TAGUATINGA NORTE TAGUATINGA","-15.804268","-48.074889","61","37107010","escola.magistral2@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","14","SAO SEBASTIAO","1","Urbana","53011783","ESC MASTER","3","Prédio OSC - Gestão OSC","QUADRA 22","32 A 36","NULL","VILA SAO JOSE SAO SEBASTIAO","-15.90848331","-47.76229861","61","33354522","escolamaster@hotmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","28","ITAPOA","1","Urbana","53019830","ESC MASTER III","3","Prédio OSC - Gestão OSC","QUADRA 5","NULL","NULL","DEL LAGO I ITAPOA","-15.750341","-47.779715","61","999883160","escolamaster@hotmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","28","ITAPOA","1","Urbana","53018710","ESC MUNDO ENCANTADO","3","Prédio OSC - Gestão OSC","QL 07 CJ C LT 12","NULL","NULL","ITAPOA","-15.75170667","-47.77201667","61","34672514","emeescola@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53015320","ESC NOSSA SENHORA DO FILERMO","3","Prédio OSC - Gestão OSC","SGAN 908 CONJUNTO B","S/N","NULL","ASA NORTE","-15.76574778","-47.89685572","61","34476602","908norte@cruzdemaltadf.org.br",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","6","PLANALTINA","1","Urbana","53017250","ESC PEQUENO GENIO","3","Prédio OSC - Gestão OSC","MODULO 11","10","NULL","ESTANCIA MESTRE DARMAS IV","-15.6122067","-47.6770269","61","33887780","epg.df@hotmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","17","PARANOA","28","ITAPOA","1","Urbana","53019458","ESC PROF MARIA AMERICA GUIMARAES","3","Prédio OSC - Gestão OSC","COND DEL LAGO QR 376 CS 17","NULL","NULL","ITAPOA","-15.640021","-47.629164","61","996672713","secretariamariaamerica@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","14","SAO SEBASTIAO","1","Urbana","53019024","ESC RAIO DE SOL","3","Prédio OSC - Gestão OSC","QUADRA QUADRA 16 CONJUNTO F LTS 1/2","1","NULL","VILA SAO JOSE SAO SEBASTIAO","-15.91328205","-47.76125032","61","33353914","escolaraiodsol@hotmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","9","GUARA","10","GUARA","1","Urbana","53008553","ESC SORRISO DE MARIA","3","Prédio OSC - Gestão OSC","AREA ESPECIAL AREA ESPECIAL 10 MODULO C","10","NULL","GUARA II","-15.8388852","-47.9652527","61","30421155","sorrisocreche@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","3","TAGUATINGA","1","Urbana","53012453","ESCOLA CIA DA CRIANCA","3","Prédio OSC - Gestão OSC","QUADRA QNE 8 LOTES 2 E 4","NULL","NULL","TAGUATINGA NORTE","-15.81402498","-48.06489654","61","30324720","secretariaciadacrianca@outlook.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007832","ESCOLA CLASSE 25 DE CEILANDIA","1","Prédio SEEDF - Gestão SEEDF","EQNN 22/24 - AREA ESPECIAL","NULL","NULL","GUARIROBA","-15.8354446","-48.1077946","61","39016814","ec25@creceilandia.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","17","PARANOA","28","ITAPOA","1","Urbana","53019695","ESCOLA CLASSE 502 DO ITAPOA","1","Prédio SEEDF - Gestão SEEDF","QD 502 AE 4","NULL","NULL","ITAPOA","-15.733013","-47.780295","61","994523237","ec502itapoa@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","8","CEILANDIA","32","SOL NASCENTE / POR DO SOL","1","Urbana","53018362","ESCOLA CLASSE JUSCELINO KUBITSCHEK - SOL NASCENTE","1","Prédio SEEDF - Gestão SEEDF","QD 500 AE 1 TR 1 SHSN","1","SUBJUDICE- CEILANDIA","SOL NASCENTE / POR DO SOL","-15.83328021","-48.13200421","61","996457917","ecjk.ceilandia@edu.se.df.gov.br",""
"2023","3","REDE PARTICULAR CONVENIADA","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53000820","ESCOLA INFANTIL CASA DE ISMAEL","3","Prédio OSC - Gestão OSC","QUADRA SGAN 913 MODULO G","NULL","NULL","ASA NORTE","-15.7492046","-47.9009615","61","32732268","educacaoinfantil@casadeismael.org.br",""
"2023","3","REDE PARTICULAR CONVENIADA","3","TAGUATINGA","3","TAGUATINGA","1","Urbana","53014928","ESCOLINHA BEIJA-FLOR","3","Prédio OSC - Gestão OSC","QUADRA QNB 15","4","A/E","TAGUATINGA NORTE TAGUATINGA","-15.81978596","-48.06499429","61","30332523","beija.flor@edu.se.df.gov.br",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","6","PLANALTINA","1","Urbana","53019911","ESCOLINHA CANTINHO DO ABC","3","Prédio OSC - Gestão OSC","RUA PERNAMBUCO","SN","NULL","SETOR TRADICIONAL PLANALTINA","-15.627781","-47.660634","61","982447080","cantinhodoabc.df@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","4","BRAZLANDIA","1","Urbana","53019261","ESCOLINHA DE EDUC INF MARIA E JOAO","3","Prédio OSC - Gestão OSC","CH 115B R 5 LT 2A","NULL","NULL","SOL NASCENTE","-15.814729","-48.152568","61","NULL","escolinhamariajoao4@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","5","SOBRADINHO","1","Urbana","53019180","INST ALGODAO DOCE","3","Prédio OSC - Gestão OSC","QUADRA ES 2B LT 3 ST DE MANSOES","NULL","COND. MINI-CHACARAS","SETOR DE MANSOES DE SOBRADINHO","-15.632388","-47.841052","61","30110766","institutoalgodaodoce@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","7","NUCLEO BANDEIRANTE","17","RIACHO FUNDO","1","Urbana","53013603","INST DE EDUC HAIDEE NEVES - IEHN","3","Prédio OSC - Gestão OSC","QUADRA QN 3 AREA ESPECIAL 1","NULL","AREA ESPECIAL 01","RIACHO FUNDO","-15.8792918","-48.0139812","61","33993020","pedagogicoeden@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","7","NUCLEO BANDEIRANTE","17","RIACHO FUNDO","1","Urbana","53015800","INST DE EDUC LUIZ HERMANI","3","Prédio OSC - Gestão OSC","QUADRA QS 14 LOTE F","NULL","S/N","RIACHO FUNDO I","-15.8858981","-48.0119429","61","33996491","crecheluizhermani@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","18","SAO SEBASTIAO","14","SAO SEBASTIAO","1","Urbana","53018508","INST EDUCACIONAL DOM LEOLINO E IRMA CECILIA LUVIZOTTO","3","Prédio OSC - Gestão OSC","RESIDENCIAL MORRO DA CRUZ","12","NULL","RESIDENCIAL MORRO DA CRUZ SAO SEBASTIAO","-15.9158662","-47.76960184","61","994241376","institutodomleolino@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","5","SOBRADINHO","31","FERCAL","1","Urbana","53018281","INST EDUCACIONAL PINTANDO O SETE","3","Prédio OSC - Gestão OSC","ENGENHO VELHO QD 2","NULL","CAIXA DE AGUA","FERCAL","-15.6037126","-47.86978461","61","34541406","pintandoosete85@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","17","PARANOA","16","LAGO SUL","1","Urbana","53009606","INST EDUCACIONAL SAO JUDAS TADEU","3","Prédio OSC - Gestão OSC","QUADRA SHIS QI 19 CHACARAS 7 A 12","12","NULL","SETOR DE HABITACOES INDIVIDUAIS SUL","-15.8630286","-47.8614034","61","33661790","secretariacrechesjt@csjbbrasil.org.br",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","5","SOBRADINHO","1","Urbana","53017706","INST EDUCACIONAL SOARES","3","Prédio OSC - Gestão OSC","RODOVIA DF-250 KM 2,5 CD MANSOES ENTRE LAGOS ETAPA 2 CONJUNTO U","17/18","NULL","REGIAO DOS LAGOS SOBRADINHO","-15.7420939","-47.7566689","61","33690771","iesescola@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","8","CEILANDIA","9","CEILANDIA","1","Urbana","53007638","INST FREDERICO OZANAM","3","Prédio OSC - Gestão OSC","QUADRA QNM 31","NULL","MODULO C","CEILANDIA SUL CEILANDIA","-15.8273517","-48.086365","61","33711868","crechefredericoozanam@hotmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","13","SANTA MARIA","1","Urbana","53019156","INST MODELO DE EDUCACAO","3","Prédio OSC - Gestão OSC","QUADRA CL 418 LT F","NULL","NULL","SANTA MARIA","-16.010604","-47.986603","61","33943248","institutomodelodeeducacaoimed@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","7","NUCLEO BANDEIRANTE","21","RIACHO FUNDO II","1","Urbana","53014693","INST NAIR VALADARES - INAV","3","Prédio OSC - Gestão OSC","QUADRA QN 8A","5","LOTES 1 E 2","RIACHO FUNDO II","-15.9051251","-48.0440426","61","33331552","instituto-inav@uol.com.br",""
"2023","3","REDE PARTICULAR CONVENIADA","6","PLANALTINA","6","PLANALTINA","1","Urbana","53015525","INST SAO VICENTE DE PAULO","3","Prédio OSC - Gestão OSC","RUA 15 DE NOVEMBRO QUADRA 60 LOTE 9A","9A","NULL","SETOR TRADICIONAL PLANALTINA","-15.6243431","-47.6604811","61","992120378","patriciana.motabomfim@gmail.com",""
"2023","3","REDE PARTICULAR CONVENIADA","10","SAMAMBAIA","12","SAMAMBAIA","1","Urbana","53012763","INSTITUICAO EDUCACIONAL SANTA LUZIA","3","Prédio OSC - Gestão OSC","QUADRA QN 508 CONJUNTO 5","5","NULL","SAMAMBAIA SUL SAMAMBAIA","-15.8807599","-48.0735128","61","33578598","staluziadesamambaia@gmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","9","CEILANDIA","1","Urbana","53016920","INSTITUTO DE EDUCACAO PAULINA DE JESUS","3","Prédio OSC - Gestão OSC","QNO 16 CONJUNTO 09 LOTES 01/03","NULL","NULL","CEILANDIA","-15.8020851","-48.1356544","61","33743179","escolapaulinadejesus@hotmail.com",""
"2023","4","REDE PARTICULAR NÃO CONVENIADA","99","ESCOLA PARTICULAR","3","TAGUATINGA","1","Urbana","53018486","INSTITUTO DE ENSINO INTEGRAL LTDA","3","Prédio OSC - Gestão OSC","EQNM 5/7 S/N AREA ESPECIAL A","NULL","NULL","CEILANDIA","-15.83124919","-48.10006377","61","30551110","contato@anchietadf.com.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","11","CRUZEIRO","1","Urbana","53008898","JI 01 DO CRUZEIRO","1","Prédio SEEDF - Gestão SEEDF","QUADRA SRES QUADRA 5 AREA ESPECIAL ESCOLAR","LOTE 05","NULL","CRUZEIRO VELHO","-15.7845154","-47.9356742","61","39012517","ji01cruzeiro.ppc@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","7","NUCLEO BANDEIRANTE","21","RIACHO FUNDO II","1","Urbana","53014626","JI 01 DO RIACHO FUNDO II","1","Prédio SEEDF - Gestão SEEDF","QUADRA QN 8C","1","A/E 01","RIACHO FUNDO II","-15.9020902","-48.0446354","61","39013257","ji01riachofundo2.nb@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","11","CRUZEIRO","1","Urbana","53017072","JI 02 DO CRUZEIRO","1","Prédio SEEDF - Gestão SEEDF","SHCES QD 805 AE LOTE 01","NULL","AREA ESPECIAL","CRUZEIRO NOVO","-15.7966592","-47.9391261","61","33629245","ji02cruzeiro.ppc@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","1","Urbana","53002970","JI 02 DO GAMA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQ 31/32","NULL","AREA ESPECIAL","SETOR LESTE GAMA","-16.0306653","-48.0543255","61","39018119","ji02secretaria@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","1","Urbana","53002903","JI 03 DO GAMA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQ 3/5 AREA ESPECIAL","S/N","GAMA","SETOR LESTE GAMA","-16.0065493","-48.0514223","61","39018117","ji03.gama@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","1","Urbana","53002849","JI 04 DO GAMA","1","Prédio SEEDF - Gestão SEEDF","QUADRA EQ 22/32","NULL","NULL","SETOR OESTE GAMA","-16.01695051","-48.07644522","61","39018101","ji04.cregama@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","1","Urbana","53003012","JI 05 DO GAMA","1","Prédio SEEDF - Gestão SEEDF","QUADRA 10","S/N.","AREA ESPECIAL","SETOR SUL GAMA","-16.0262543","-48.0806206","61","39018107","ji05.gama@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","2","GAMA","2","GAMA","1","Urbana","53017056","JI 06 DO GAMA","1","Prédio SEEDF - Gestão SEEDF","EQ 17/27 AE ST OESTE","NULL","NULL","SETOR OESTE","-16.0115324","-48.0787813","61","35560512","53017056@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002237","JI 102 SUL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQS 102","S/N","AREA ESPECIAL","ASA SUL","-15.804001","-47.8897774","61","39011535","ji102sul.ppc@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002245","JI 106 NORTE","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQN 106","NULL","AREA ESPECIAL","ASA NORTE","-15.769669","-47.8833067","61","39017521","jardim.inf106norte@yahoo.com.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002253","JI 108 SUL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQS 108 - AREA ESPECIAL","SEM NUMERO","NULL","ASA SUL","-15.8174022","-47.9044424","61","39011527","ji108sul@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002261","JI 114 SUL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQS 114","S/N","AREA ESPECIAL","ASA SUL","-15.8286935","-47.9208031","61","39012500","114sulcrepp@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","15","SANTA MARIA","13","SANTA MARIA","1","Urbana","53014561","JI 116 DE SANTA MARIA","1","Prédio SEEDF - Gestão SEEDF","QUADRA QR 116 CONJUNTO H","9","NULL","SANTA MARIA","-16.0021686","-47.9956588","61","39018247","53014561@se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002270","JI 208 SUL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQS 208","NULL","AREA ESPECIAL","ASA SUL","-15.8205746","-47.9015839","61","39011523","ji208sul@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002210","JI 21 DE ABRIL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SEPS 707/907","NULL","NULL","ASA SUL","-15.8103037","-47.9067971","61","39012615","ji21deabril@gmail.com",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002288","JI 302 NORTE","1","Prédio SEEDF - Gestão SEEDF","SQN 302","NULL","AREA ESPECIAL","ASA NORTE","-15.7819636","-47.8859261","61","39017587","ji302norte.ppc@edu.se.df.gov.br",""
"2023","2","REDE PÚBLICA ESTADUAL VINCULADA À SEEDF","1","PLANO PILOTO","1","BRASILIA","1","Urbana","53002296","JI 303 SUL","1","Prédio SEEDF - Gestão SEEDF","QUADRA SQS 303 AREA ESPECIAL","S/N","NULL","ASA SUL","-15.8031469","-47.8937523","61","39012611","ji303sul@edu.se.df.gov.br",""
